frequency,mean_velocity,standard_deviation
2.5,21.130106883014275,1.9309624062902202
5.5,17.502638865403306,3.669159888521142
6.5,8.833276261339833,0.0
7.0,11.11312207508563,0.0
8.0,16.148952970688025,0.0
